"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9","Sample10","Sample11","Sample12"
"507",11.0307569078337,10.7957786230214,14.3866555018241,10.7317028123222,17.0028582644988,18.0912310349415,26.376799167339,16.010329075061,16.9223741897678,28.4424583779382,16.3093196045676,35.0599450732586
"517",8.48519762141053,14.3943714973618,4.37854732664212,15.2032456507898,0,14.2825508170591,2.72863439662128,9.0058101047218,8.4611870948839,11.651127528312,5.43643986818921,9.34931868620229
"534",5.09111857284632,7.19718574868091,15.6376690237219,15.2032456507898,12.7521436983741,10.4738705991767,3.63817919549504,17.0109746422523,6.34589032116292,3.08412199278848,10.8728797363784,2.33732967155057
"558",7.63667785926948,4.79812383245394,8.13158789233537,6.26015997385461,3.18803592459353,3.80868021788242,19.100440776349,3.00193670157393,12.6917806423258,9.93772642120732,9.51376976933112,21.0359670439552
"562",12.7277964321158,5.99765479056742,11.2591216970797,9.83739424462868,4.25071456612471,3.80868021788242,3.63817919549504,9.0058101047218,12.6917806423258,5.14020332131413,5.43643986818921,0
"566",7.63667785926948,8.39671670679439,10.008108175182,4.47154283846758,8.50142913224942,9.52170054470606,7.27635839099008,7.00451897033918,8.4611870948839,8.90968575694449,8.15465980228381,7.01198901465172
"576",29.6981916749369,20.3920262879292,15.6376690237219,16.0975542184833,14.8775009814365,13.3303807625885,30.9245231617079,16.010329075061,13.7494290291863,20.9034935066775,6.79554983523651,25.7106263870563
"595",3.39407904856421,0,2.5020270437955,16.9918627861768,2.12535728306236,2.85651016341182,0.90954479887376,14.0090379406784,2.11529677372097,0.685360442841884,1.3591099670473,2.33732967155057
"678",5.09111857284632,4.79812383245394,6.88057437043762,0.894308567693516,3.18803592459353,7.61736043576484,10.9145375864851,11.0071012391044,7.40353870802341,26.3863770494125,19.0275395386622,30.3852857301575
"715",3.39407904856421,3.59859287434045,3.12753380474437,2.68292570308055,2.12535728306236,1.90434010894121,2.72863439662128,10.0064556719131,1.05764838686049,14.3925692996796,5.43643986818921,7.01198901465172
"739",5.09111857284632,4.79812383245394,8.13158789233537,1.78861713538703,7.43875049071825,8.56953049023545,5.45726879324256,5.00322783595655,9.51883548174438,5.14020332131413,5.43643986818921,9.34931868620229
"763",36.4863497720653,27.5892120366101,24.3947636770061,36.6666512754342,19.1282155475612,64.7475637040012,20.9195303740965,16.010329075061,26.4412096715122,33.2399814778314,86.9830378910274,23.3732967155057
"764",70.4271402577074,40.7840525758585,41.9089529835746,56.3414397646915,64.8233971334019,64.7475637040012,33.6531575583291,33.0213037173133,38.0753419269775,26.3863770494125,85.62392792398,51.4212527741126
"768",438.684717026924,436.629268753308,746.855072572956,1532.84488502669,905.402202584563,2269.02123980345,640.319538407127,750.484175393483,522.478303109081,924.208557172281,1781.79316679901,1587.04684698284
"771",23.7585533399495,35.9859287434045,18.7652028284662,24.1463313277249,30.8176806044042,55.2258631592951,22.738619971844,33.0213037173133,32.7870999926751,22.9595748352031,63.8781684512232,39.7346044163597
"780",9.33371738355158,3.59859287434045,5.00405408759099,1.78861713538703,7.43875049071825,0.952170054470605,5.45726879324256,10.0064556719131,2.11529677372097,4.45484287847225,2.7182199340946,2.33732967155057
"803",15.273355718539,21.5915572460427,25.020270437955,22.3577141923379,32.9430378874665,14.2825508170591,16.3718063797277,12.0077468062957,16.9223741897678,14.0498890782586,12.2319897034257,16.361307700854
"806",299.527476035792,233.90853683213,270.844427490863,253.983633224959,333.68109344079,196.147031220945,172.813511786014,91.0587466144093,121.629564488956,50.7166727702994,91.0603677921693,72.4572198180678
"823",5.93963833498737,9.59624766490788,22.5182433941595,15.2032456507898,1.06267864153118,5.71302032682363,8.18590318986384,0,6.34589032116292,4.79752309989319,6.79554983523651,9.34931868620229
"833",7.63667785926948,11.9953095811348,8.75709465328424,8.04877710924165,8.50142913224942,12.3782107081179,10.9145375864851,16.010329075061,7.40353870802341,25.7010166065707,32.6186392091353,11.6866483577529
"835",11.0307569078337,11.9953095811348,6.25506760948874,4.47154283846758,5.31339320765589,4.76085027235303,5.45726879324256,13.008392373487,10.5764838686049,9.59504619978638,2.7182199340946,0
"838",6.78815809712842,10.7957786230214,7.50608113138649,5.3658514061611,8.50142913224942,10.4738705991767,11.8240823853589,1.00064556719131,4.23059354744195,4.45484287847225,4.07732990114191,4.67465934310115
"848",5.93963833498737,14.3943714973618,7.50608113138649,8.94308567693516,12.7521436983741,7.61736043576484,10.9145375864851,7.00451897033918,4.23059354744195,13.0218484139958,5.43643986818921,16.361307700854
"863",11.8792766699747,8.39671670679439,13.1356419799264,6.26015997385461,6.37607184918707,1.90434010894121,17.2813511786014,5.00322783595655,6.34589032116292,8.56700553552355,5.43643986818921,9.34931868620229
"864",7.63667785926948,1.19953095811348,11.2591216970797,7.15446854154813,6.37607184918707,6.66519038129424,8.18590318986384,7.00451897033918,8.4611870948839,12.3364879711539,8.15465980228381,2.33732967155057
"880",2.54555928642316,5.99765479056742,4.37854732664212,3.57723427077407,2.12535728306236,8.56953049023545,5.45726879324256,12.0077468062957,15.8647258029073,3.76948243563036,0,2.33732967155057
"881",72.1241797819895,88.7652909003979,83.1923992062003,152.926765075591,91.3903631716813,21.8999112528239,23.6481647707178,41.0264682548437,51.8247709561639,5.82556376415601,24.4639794068514,18.6986373724046
"905",11.0307569078337,10.7957786230214,11.2591216970797,8.04877710924165,5.31339320765589,13.3303807625885,20.0099855752227,15.0096835078697,9.51883548174438,20.5608132852565,19.0275395386622,14.0239780293034
"913",5.93963833498737,9.59624766490788,6.88057437043762,0.894308567693516,14.8775009814365,10.4738705991767,8.18590318986384,11.0071012391044,2.11529677372097,9.25236597836543,13.591099670473,4.67465934310115
"934",6.78815809712842,5.99765479056742,4.37854732664212,2.68292570308055,7.43875049071825,11.4260406536473,2.72863439662128,4.00258226876524,1.05764838686049,6.16824398557696,9.51376976933112,7.01198901465172
"947",1.69703952428211,1.19953095811348,1.25101352189775,0,3.18803592459353,0,0.90954479887376,10.0064556719131,10.5764838686049,0.342680221420942,0,2.33732967155057
"963",2.54555928642316,1.19953095811348,1.25101352189775,0.894308567693516,2.12535728306236,1.90434010894121,9.0954479887376,2.00129113438262,1.05764838686049,4.1121626570513,5.43643986818921,2.33732967155057
"967",10.1822371456926,0,1.87652028284662,0,2.12535728306236,2.85651016341182,3.63817919549504,2.00129113438262,4.23059354744195,6.16824398557696,2.7182199340946,9.34931868620229
"991",70.4271402577074,47.9812383245394,56.9211152463476,84.0650053631905,47.820538868903,52.3693529958833,45.477239943688,95.0613288831745,48.6518257955824,48.6605914417738,40.7732990114191,58.4332417887643
"996",5.93963833498737,1.19953095811348,4.37854732664212,0.894308567693516,8.50142913224942,2.85651016341182,3.63817919549504,11.0071012391044,3.17294516058146,7.19628464983978,5.43643986818921,2.33732967155057
"998",11.0307569078337,19.1924953298158,13.1356419799264,21.4634056246444,21.2535728306236,3.80868021788242,15.4622615808539,13.008392373487,19.0376709634888,3.42680221420942,5.43643986818921,9.34931868620229
"1015",2.54555928642316,5.99765479056742,6.25506760948874,1.78861713538703,0,5.71302032682363,5.45726879324256,0,4.23059354744195,7.53896487126072,9.51376976933112,4.67465934310115
"1034",935.06877787944,570.976736062019,1641.32974072985,1377.23519424802,2616.31481544976,674.136398565189,1271.54362882552,2558.65071530818,1591.76082222503,276.885618908121,759.742471579442,591.344406902295
"1035",371.651655817781,314.277111025733,447.237334078445,342.520181426617,755.564514128667,192.338351003062,212.83348293646,428.276302757881,303.54508702896,57.9129574201392,160.374976111582,140.239780293034
"1040",54.3052647770274,22.7910882041562,32.5263515693415,42.0325026815953,39.3191097366536,31.42161179753,79.1303975020171,55.0355061955221,97.3036515911648,45.9191496704062,66.5963883853178,44.4092637594609
"1077",8.48519762141053,16.7934334135888,5.62956084853987,1.78861713538703,9.5641077737806,10.4738705991767,8.18590318986384,13.008392373487,8.4611870948839,7.88164509268167,8.15465980228381,0
"1088",5.93963833498737,10.7957786230214,5.00405408759099,9.83739424462868,15.9401796229677,0.952170054470605,7.27635839099008,5.00322783595655,6.34589032116292,0,1.3591099670473,2.33732967155057
"1092",10.1822371456926,7.19718574868091,7.50608113138649,9.83739424462868,10.6267864153118,0.952170054470605,6.36681359211632,7.00451897033918,6.34589032116292,2.05608132852565,2.7182199340946,0
"1101",6.78815809712842,16.7934334135888,17.5141893065685,13.4146285154027,6.37607184918707,15.2347208715297,10.9145375864851,1.00064556719131,4.23059354744195,9.59504619978638,13.591099670473,21.0359670439552
"1133",9.33371738355158,3.59859287434045,15.6376690237219,17.8861713538703,12.7521436983741,38.0868021788242,6.36681359211632,2.00129113438262,3.17294516058146,8.90968575694449,29.9004192750407,11.6866483577529
"1141",966.464009078659,1327.88077063163,1997.8685944707,1135.77188097077,2964.87340987199,2088.10892945404,1698.12013949731,1076.69463029785,1306.1957577727,802.557078567846,1813.0526960411,1972.70624278868
"1142",120.48980622403,160.737148387207,235.190542116777,382.764066972825,626.980398503395,626.527895841658,598.480477658934,158.101999616227,158.647258029073,107.601589526176,318.031732289069,280.479560586069
"1143",2039.84150818709,1874.86688753138,1798.33193772801,1531.0562678913,802.322374356039,11418.4232932115,980.489293185914,582.375720105343,1373.88525453177,3419.26324933816,8608.60253127761,7385.96176209981
"1144",683.906928285689,316.67617294196,377.180576852171,306.747838718876,472.891995481374,318.024798193182,122.788547847958,142.091670541166,173.45433544512,54.8288354273507,145.424766474061,128.553131935282
"1163",15.273355718539,19.1924953298158,11.8846284580286,12.5203199477092,9.5641077737806,21.8999112528239,23.6481647707178,15.0096835078697,15.8647258029073,32.5546210349895,21.7457594727568,23.3732967155057
"1167",7.63667785926948,8.39671670679439,5.62956084853987,7.15446854154813,6.37607184918707,4.76085027235303,10.0049927876114,1.00064556719131,5.28824193430243,13.3645286354167,10.8728797363784,9.34931868620229
"1199",3.39407904856421,4.79812383245394,7.50608113138649,7.15446854154813,3.18803592459353,1.90434010894121,6.36681359211632,4.00258226876524,4.23059354744195,7.19628464983978,2.7182199340946,11.6866483577529
"1214",10.1822371456926,13.1948405392483,5.62956084853987,2.68292570308055,6.37607184918707,7.61736043576484,8.18590318986384,12.0077468062957,3.17294516058146,9.59504619978638,12.2319897034257,21.0359670439552
"1252",4.24259881070526,3.59859287434045,6.25506760948874,5.3658514061611,4.25071456612471,4.76085027235303,6.36681359211632,1.00064556719131,4.23059354744195,6.85360442841884,8.15465980228381,2.33732967155057
"1262",6.78815809712842,15.5939024554753,3.75304056569325,11.6260113800157,7.43875049071825,12.3782107081179,10.9145375864851,8.00516453753049,14.8070774160468,14.3925692996796,8.15465980228381,9.34931868620229
"1265",5.09111857284632,2.39906191622697,5.62956084853987,3.57723427077407,7.43875049071825,5.71302032682363,6.36681359211632,10.0064556719131,3.17294516058146,10.6230868640492,4.07732990114191,7.01198901465172
"1304",0,2.39906191622697,0.625506760948874,1.78861713538703,1.06267864153118,0,10.9145375864851,8.00516453753049,3.17294516058146,7.19628464983978,2.7182199340946,4.67465934310115
"1313",15.273355718539,20.3920262879292,13.1356419799264,17.8861713538703,10.6267864153118,4.76085027235303,10.9145375864851,10.0064556719131,13.7494290291863,12.3364879711539,4.07732990114191,14.0239780293034
"1333",22.0615138156674,27.5892120366101,10.008108175182,19.6747884892574,18.06553690603,13.3303807625885,20.9195303740965,11.0071012391044,21.1529677372097,30.8412199278848,16.3093196045676,23.3732967155057
"1341",3.39407904856421,3.59859287434045,3.12753380474437,7.15446854154813,3.18803592459353,7.61736043576484,7.27635839099008,15.0096835078697,9.51883548174438,5.14020332131413,10.8728797363784,9.34931868620229
"1372",16.9703952428211,28.7887429947236,15.012162262773,9.83739424462868,13.8148223399053,18.0912310349415,5.45726879324256,13.008392373487,12.6917806423258,8.56700553552355,16.3093196045676,21.0359670439552
"1377",21.2129940535263,4.79812383245394,14.3866555018241,14.3089370830963,10.6267864153118,7.61736043576484,8.18590318986384,5.00322783595655,10.5764838686049,3.42680221420942,5.43643986818921,11.6866483577529
"1410",9.33371738355158,15.5939024554753,6.25506760948874,8.94308567693516,3.18803592459353,10.4738705991767,8.18590318986384,8.00516453753049,8.4611870948839,7.19628464983978,5.43643986818921,14.0239780293034
"1419",6.78815809712842,5.99765479056742,6.25506760948874,8.94308567693516,9.5641077737806,4.76085027235303,10.9145375864851,7.00451897033918,14.8070774160468,7.88164509268167,5.43643986818921,11.6866483577529
"1436",6.78815809712842,3.59859287434045,4.37854732664212,0,5.31339320765589,3.80868021788242,12.7336271842326,6.00387340314787,5.28824193430243,7.19628464983978,6.79554983523651,9.34931868620229
"1450",11.0307569078337,8.39671670679439,8.13158789233537,15.2032456507898,9.5641077737806,13.3303807625885,16.3718063797277,6.00387340314787,11.6341322554654,27.0717374922544,9.51376976933112,21.0359670439552
"1453",158.673195520377,83.9671670679439,228.309967746339,164.552776455607,538.778071256307,278.033655905417,382.008815526979,458.29566977362,294.026251547215,70.934805834135,255.512673804893,497.851220040272
"1475",5.09111857284632,1.19953095811348,3.12753380474437,1.78861713538703,10.6267864153118,4.76085027235303,5.45726879324256,17.0109746422523,15.8647258029073,1.71340110710471,5.43643986818921,9.34931868620229
"1487",21.2129940535263,14.3943714973618,23.1437501551083,28.6178741661925,44.6325029443095,5.71302032682363,18.1908959774752,11.0071012391044,13.7494290291863,3.08412199278848,9.51376976933112,11.6866483577529
"1517",498.929620138939,232.709005874016,509.788010173333,556.259929105367,1487.75009814365,532.263060449068,443.857861850395,858.553896650145,572.187777291523,132.959925911326,308.517962519738,219.708989125754
"1547",116.247207413324,123.551688685689,100.08108175182,76.9105368216424,108.39322143618,363.728960807771,80.0399423008909,60.0387340314787,76.1506838539551,110.343031297543,354.727701399346,201.010351753349
"1548",1019.92075409355,708.922796245069,808.154735145946,486.503860825273,799.134338431446,12518.1797061251,535.721886536645,239.154290558723,474.884125700359,2852.47016310792,7185.61439577909,5642.31382712308
"1549",54.3052647770274,45.5821764083124,38.7814191788302,37.5609598431277,35.0683951705289,291.364036668005,57.3013223290469,36.0232404188872,29.6141548320936,82.2432531410261,220.175814661663,172.962395694742
"1570",11.0307569078337,9.59624766490788,9.38260141423311,9.83739424462868,9.5641077737806,3.80868021788242,10.0049927876114,17.0109746422523,15.8647258029073,16.4486506282052,9.51376976933112,16.361307700854
"1588",7.63667785926948,13.1948405392483,8.75709465328424,6.26015997385461,5.31339320765589,3.80868021788242,6.36681359211632,14.0090379406784,10.5764838686049,21.2461737280984,6.79554983523651,4.67465934310115
"1630",3.39407904856421,9.59624766490788,5.00405408759099,10.7317028123222,5.31339320765589,11.4260406536473,14.5527167819802,16.010329075061,9.51883548174438,11.993807749733,14.9502096375203,9.34931868620229
"1632",10.1822371456926,10.7957786230214,8.13158789233537,22.3577141923379,5.31339320765589,7.61736043576484,2.72863439662128,11.0071012391044,4.23059354744195,4.1121626570513,6.79554983523651,14.0239780293034
"1633",9.33371738355158,5.99765479056742,5.62956084853987,16.9918627861768,8.50142913224942,22.8520813072945,1.81908959774752,3.00193670157393,1.05764838686049,5.82556376415601,10.8728797363784,4.67465934310115
"1719",8.48519762141053,4.79812383245394,9.38260141423311,8.04877710924165,7.43875049071825,5.71302032682363,7.27635839099008,6.00387340314787,8.4611870948839,5.14020332131413,12.2319897034257,7.01198901465172
"1736",4.24259881070526,4.79812383245394,5.62956084853987,3.57723427077407,3.18803592459353,6.66519038129424,9.0954479887376,5.00322783595655,3.17294516058146,10.9657670854701,10.8728797363784,4.67465934310115
"1738",3486.56770263759,2646.16529359835,3051.22197990861,3443.98229418773,3866.02489789043,5719.68551720493,1779.06962659708,1604.03484420767,2032.80019954586,1450.22269705343,3516.01748475137,2493.93075954446
"1739",56.0023043013095,44.3826454501989,54.4190882025521,52.7642054939175,56.3219680011524,53.3215230503539,18.1908959774752,46.0296960908003,48.6518257955824,9.59504619978638,19.0275395386622,18.6986373724046
"1742",5.09111857284632,5.99765479056742,5.62956084853987,15.2032456507898,2.12535728306236,12.3782107081179,10.9145375864851,15.0096835078697,15.8647258029073,10.9657670854701,16.3093196045676,11.6866483577529
"1747",8.48519762141053,4.79812383245394,6.25506760948874,9.83739424462868,3.18803592459353,5.71302032682363,6.36681359211632,7.00451897033918,6.34589032116292,9.59504619978638,13.591099670473,9.34931868620229
"1752",61.0934228741558,100.760600481533,61.9251693339386,46.5040455200629,96.7037563793372,29.5172716885888,70.9444943121533,94.0606833159832,83.5542225619785,12.3364879711539,51.6461787477975,46.7465934310115
"1754",11.0307569078337,9.59624766490788,12.5101352189775,25.934948463112,2.12535728306236,11.4260406536473,6.36681359211632,10.0064556719131,16.9223741897678,8.56700553552355,8.15465980228381,9.34931868620229
"1761",2.54555928642316,11.9953095811348,7.50608113138649,2.68292570308055,6.37607184918707,5.71302032682363,2.72863439662128,4.00258226876524,4.23059354744195,11.3084473068911,8.15465980228381,2.33732967155057
"1764",6.78815809712842,7.19718574868091,13.7611487408752,11.6260113800157,10.6267864153118,8.56953049023545,9.0954479887376,11.0071012391044,20.0953193503492,5.82556376415601,2.7182199340946,4.67465934310115
"1771",5.93963833498737,7.19718574868091,6.88057437043762,8.94308567693516,8.50142913224942,8.56953049023545,14.5527167819802,21.0135569110175,7.40353870802341,7.19628464983978,10.8728797363784,7.01198901465172
"1827",9.33371738355158,8.39671670679439,5.00405408759099,1.78861713538703,3.18803592459353,2.85651016341182,11.8240823853589,9.0058101047218,7.40353870802341,5.48288354273507,6.79554983523651,2.33732967155057
"1907",296.133396987228,165.535272219661,188.90304180656,260.243793198813,170.028582644988,185.673160621768,73.6731287087746,140.090379406784,124.802509649537,59.9690387486649,139.988326605872,107.517164891326
"1914",2.54555928642316,14.3943714973618,7.50608113138649,2.68292570308055,5.31339320765589,8.56953049023545,8.18590318986384,7.00451897033918,14.8070774160468,10.2804066426283,10.8728797363784,21.0359670439552
"1922",1.69703952428211,3.59859287434045,3.12753380474437,12.5203199477092,2.12535728306236,6.66519038129424,4.5477239943688,2.00129113438262,1.05764838686049,7.53896487126072,2.7182199340946,2.33732967155057
"2042",4.24259881070526,5.99765479056742,2.5020270437955,3.57723427077407,0,3.80868021788242,7.27635839099008,10.0064556719131,2.11529677372097,4.1121626570513,6.79554983523651,9.34931868620229
"2043",16.9703952428211,29.9882739528371,19.3907095894151,18.7804799215638,10.6267864153118,21.8999112528239,19.100440776349,26.0167847469741,50.7671225693034,32.2119408135686,25.8230893738987,16.361307700854
"2068",22.9100335778084,17.9929643717023,26.2712839598527,11.6260113800157,12.7521436983741,18.0912310349415,32.7436127594554,4.00258226876524,11.6341322554654,32.5546210349895,20.3866495057095,23.3732967155057
"2078",14.4248359563979,7.19718574868091,12.5101352189775,2.68292570308055,24.4416087552171,9.52170054470606,10.9145375864851,8.00516453753049,11.6341322554654,2.05608132852565,14.9502096375203,7.01198901465172
"2083",4.24259881070526,2.39906191622697,3.75304056569325,1.78861713538703,1.06267864153118,2.85651016341182,6.36681359211632,15.0096835078697,1.05764838686049,4.45484287847225,4.07732990114191,0
"2088",6.78815809712842,9.59624766490788,6.88057437043762,18.7804799215638,22.3162514721547,8.56953049023545,6.36681359211632,15.0096835078697,12.6917806423258,1.37072088568377,12.2319897034257,7.01198901465172
"2128",16.9703952428211,11.9953095811348,13.7611487408752,25.0406398954185,21.2535728306236,13.3303807625885,22.738619971844,6.00387340314787,24.3259128977912,21.2461737280984,4.07732990114191,14.0239780293034
"2151",436.139157740501,350.263039769138,181.396960675174,327.316935775827,225.28787200461,545.593441211657,306.516597220457,186.120075497584,312.006274123844,346.449703856572,723.046502469165,537.585824456632
"2175",8.48519762141053,11.9953095811348,1.25101352189775,0.894308567693516,1.06267864153118,0.952170054470605,2.72863439662128,3.00193670157393,5.28824193430243,0.342680221420942,0,0
"2218",11.0307569078337,4.79812383245394,3.75304056569325,2.68292570308055,5.31339320765589,17.1390609804709,1.81908959774752,3.00193670157393,3.17294516058146,3.42680221420942,9.51376976933112,7.01198901465172
"2223",5.09111857284632,4.79812383245394,6.88057437043762,16.9918627861768,8.50142913224942,2.85651016341182,5.45726879324256,6.00387340314787,8.4611870948839,2.05608132852565,2.7182199340946,7.01198901465172
"2224",3.39407904856421,3.59859287434045,5.00405408759099,8.04877710924165,10.6267864153118,8.56953049023545,1.81908959774752,6.00387340314787,4.23059354744195,7.53896487126072,13.591099670473,11.6866483577529
"2228",27.1526323885137,21.5915572460427,26.2712839598527,13.4146285154027,52.0712534350277,25.7085914707063,28.1958887650866,33.0213037173133,48.6518257955824,8.56700553552355,28.5413093079933,18.6986373724046
"2252",4.24259881070526,5.99765479056742,0.625506760948874,0,0,9.52170054470606,0.90954479887376,0,0,3.76948243563036,4.07732990114191,4.67465934310115
"2253",12.7277964321158,11.9953095811348,10.6336149361309,11.6260113800157,23.3789301136859,6.66519038129424,4.5477239943688,21.0135569110175,6.34589032116292,4.79752309989319,10.8728797363784,9.34931868620229
"2254",0.848519762141053,2.39906191622697,0,0,0,0.952170054470605,0.90954479887376,0,1.05764838686049,7.53896487126072,13.591099670473,14.0239780293034
"2255",7.63667785926948,13.1948405392483,13.1356419799264,8.04877710924165,20.1908941890924,3.80868021788242,14.5527167819802,10.0064556719131,10.5764838686049,5.82556376415601,10.8728797363784,9.34931868620229
"2295",2.54555928642316,5.99765479056742,0.625506760948874,0,3.18803592459353,19.0434010894121,0.90954479887376,6.00387340314787,14.8070774160468,9.25236597836543,13.591099670473,4.67465934310115
"2302",11.8792766699747,11.9953095811348,15.012162262773,21.4634056246444,45.6951815858407,15.2347208715297,13.6431719831064,63.0406707330526,31.7294516058146,3.08412199278848,8.15465980228381,16.361307700854
"2306",502.323699187503,337.068199229889,99.455574990871,279.918581688071,183.843404984894,612.245345024599,478.420564207598,149.096189511505,530.939490203964,644.581496492792,1870.13531465709,1961.01959443093
"2371",3.39407904856421,3.59859287434045,3.12753380474437,4.47154283846758,3.18803592459353,5.71302032682363,3.63817919549504,10.0064556719131,2.11529677372097,3.42680221420942,1.3591099670473,4.67465934310115
"2373",4.24259881070526,3.59859287434045,3.12753380474437,1.78861713538703,5.31339320765589,0,9.0954479887376,5.00322783595655,1.05764838686049,9.59504619978638,5.43643986818921,2.33732967155057
"2381",8.48519762141053,5.99765479056742,4.37854732664212,3.57723427077407,1.06267864153118,8.56953049023545,13.6431719831064,7.00451897033918,3.17294516058146,12.6791681925749,2.7182199340946,4.67465934310115
"2388",11.0307569078337,4.79812383245394,0.625506760948874,16.9918627861768,3.18803592459353,6.66519038129424,4.5477239943688,8.00516453753049,7.40353870802341,7.53896487126072,4.07732990114191,7.01198901465172
"2399",25.4555928642316,17.9929643717023,15.012162262773,16.9918627861768,9.5641077737806,5.71302032682363,11.8240823853589,17.0109746422523,14.8070774160468,4.45484287847225,16.3093196045676,7.01198901465172
"2411",4.24259881070526,5.99765479056742,7.50608113138649,7.15446854154813,6.37607184918707,3.80868021788242,3.63817919549504,6.00387340314787,6.34589032116292,11.993807749733,9.51376976933112,2.33732967155057
"2438",1.69703952428211,5.99765479056742,9.38260141423311,6.26015997385461,11.689465056843,7.61736043576484,8.18590318986384,1.00064556719131,17.9800225766283,10.6230868640492,6.79554983523651,0
"2440",11.0307569078337,10.7957786230214,6.88057437043762,8.04877710924165,8.50142913224942,6.66519038129424,17.2813511786014,19.0122657766349,11.6341322554654,9.59504619978638,5.43643986818921,11.6866483577529
"2442",6.78815809712842,4.79812383245394,3.12753380474437,0,3.18803592459353,5.71302032682363,10.0049927876114,3.00193670157393,4.23059354744195,11.651127528312,6.79554983523651,0
