Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
71	2.55660254774036	4.72355498084695	3.30540663119057	3.68758773984455	5.41525759030638	1.94474548445971	2.71962995968133	2.99774611979631	5.25931272729476	0.644667330682027	0	0
72	0	1.18088874521174	0	0	0	0	7.25234655915021	2.99774611979631	1.05186254545895	2.2563356573871	0	0
73	0	0	0	2.76569080488341	0	0	0.906543319893776	3.99699482639508	1.05186254545895	0.644667330682027	1.32757481273897	0
74	8.52200849246787	7.08533247127043	7.27189458861926	12.9065570894559	8.6644121444902	6.80660919560898	12.6916064785129	19.9849741319754	7.36303781821267	5.80200597613825	14.6033229401286	8.81588815683462
75	4.26100424623394	4.72355498084695	4.6275692836668	2.76569080488341	11.913566698674	1.94474548445971	4.53271659946888	7.99398965279016	12.6223505455074	0.322333665341014	1.32757481273897	0
76	0	0	0	0	0	0	0	0.999248706598769	0	0	0	0
77	1.70440169849357	0	2.64432530495246	0	2.16610303612255	0	0	1.99849741319754	0	1.61166832670507	1.32757481273897	0
78	0.852200849246787	5.90444372605869	2.64432530495246	0	3.24915455418383	3.88949096891942	0.906543319893776	0	2.10372509091791	0.322333665341014	2.65514962547793	4.40794407841731
79	0	0	0	0	0	0	0	0	0	0	0	0
80	0	2.36177749042348	0.661081326238115	2.76569080488341	1.08305151806128	0	0.906543319893776	0	1.05186254545895	1.28933466136405	2.65514962547793	0
81	0	0	0	0	0	0	0	0	0	0	0	0
82	0	0	0	0	0	0	0	0	0	0	0	0
83	0	0	0	0	0	0	0	0	0	0	0	0
84	0	0	0	0	0	1.94474548445971	0	0	0	0	0	0
85	0	0	0	0	0	0	0	0.999248706598769	0	0	0	0
86	0.852200849246787	0	0	0	2.16610303612255	0	1.81308663978755	0	0	0	1.32757481273897	0
87	0	1.18088874521174	0	0	0	0.972372742229854	3.6261732795751	0	0	0.967000996023041	0	0
88	0	0	0	0	0	0	0	0	0	0	0	0
89	0	0	0	0	0	0	0.906543319893776	0	0	0	0	0
90	0	0	0	0	1.08305151806128	0	0.906543319893776	0.999248706598769	0	0.322333665341014	1.32757481273897	0
91	0	0	0	0	0	0.972372742229854	0.906543319893776	1.99849741319754	0	0	1.32757481273897	2.20397203920866
92	8.52200849246787	5.90444372605869	4.6275692836668	0	0	8.75135468006869	5.43925991936266	0.999248706598769	1.05186254545895	4.51267131477419	1.32757481273897	6.61191611762597
93	0	0	0	0	0	0	0	2.99774611979631	2.10372509091791	0.322333665341014	0	0
94	0	0	0	0	0	0	0	0	0	0	0	0
95	2.55660254774036	2.36177749042348	0	0	2.16610303612255	1.94474548445971	0.906543319893776	1.99849741319754	1.05186254545895	0.322333665341014	1.32757481273897	2.20397203920866
96	0	0	1.32216265247623	0	0	0	0.906543319893776	0.999248706598769	4.20745018183581	0.967000996023041	0	2.20397203920866
97	0	0	0	0	0	0	0	0	0	0	0	0
98	0	0	0	0.921896934961137	0	0	0	0	0	0	1.32757481273897	0
99	1.70440169849357	3.54266623563521	0.661081326238115	0	2.16610303612255	0	2.71962995968133	1.99849741319754	1.05186254545895	0.644667330682027	2.65514962547793	0
100	0	0	0	0	0	0	0	0	0	0	0	0
101	0	0	0	0	0	0	0	0	0	0.322333665341014	0	0
102	0	0	0	0	0	1.94474548445971	0	0	0	0.644667330682027	0	0
103	0	0	0	0	0	0	0	0	0	0	0	0
104	0.852200849246787	3.54266623563521	0	6.45327854472796	1.08305151806128	0.972372742229854	1.81308663978755	0	0	0.644667330682027	0	4.40794407841731
105	11.0786110402082	7.08533247127043	9.91621989357172	11.0627632195336	8.6644121444902	8.75135468006869	17.2243230779817	8.99323835938892	16.8298007273432	21.2740219125069	3.9827244382169	4.40794407841731
106	0	0	0	0	0	0	0	0	0	0	0	0
107	0	0	0	0	0	0	0	1.99849741319754	0	0	0	0
108	0	0	0	0	0	0	0	0	0	0	0	0
109	0	0	0	0	0	0	0	0	0	0.644667330682027	0	0
110	0	0	0	0	0	0	0	0	0	0	0	0
111	0	0	0	0	0	0	0	0	0	0	0	0
112	0	0	0	0	0	0	0	0	0	0	0	0
113	0	0	0	0	0	0	0	0	0	0	0	0
114	0	0	0	0	0	0	0	0	0	0	0	0
115	0	0	2.64432530495246	0.921896934961137	2.16610303612255	0	2.71962995968133	0.999248706598769	3.15558763637686	2.2563356573871	3.9827244382169	2.20397203920866
116	0	0	0	0	0	0	0	0	0	0	0	0
117	0	0	0	0	0	0	0	0	0	0	0	0
118	0.852200849246787	0	1.98324397871434	0	3.24915455418383	0	0.906543319893776	2.99774611979631	1.05186254545895	0.322333665341014	2.65514962547793	0
119	4.26100424623394	0	1.98324397871434	6.45327854472796	5.41525759030638	0	0.906543319893776	0.999248706598769	1.05186254545895	0.322333665341014	0	2.20397203920866
120	0	0	0	0	0	0	0	0	0	0	0	0
121	0	0	0	0	0	0	0	0	0	0	0	0
122	6.8176067939743	4.72355498084695	2.64432530495246	2.76569080488341	4.3322060722451	0.972372742229854	5.43925991936266	2.99774611979631	7.36303781821267	5.15733864545622	2.65514962547793	2.20397203920866
123	0	0	0	0	0	0	0	0	0	0	0	0
124	0	0	1.98324397871434	0	2.16610303612255	1.94474548445971	0	0.999248706598769	0	1.28933466136405	1.32757481273897	0
125	0	0	0	0	0	0	0	0	0	0.322333665341014	0	0
126	0.852200849246787	1.18088874521174	1.98324397871434	0	0	0	2.71962995968133	0.999248706598769	0	1.61166832670507	2.65514962547793	0
127	0	2.36177749042348	0	0	0	0	0	0	0	0	0	0
128	0	0	0	0	0	0	0	0	0	0	0	0
129	0	0	0	0	0	0	0	0	0	0	0	0
130	0	0	0	0	0	0	0	0	0	0	0	0
131	0	0	0	0	0	0	0	0	0	0	0	0
132	0	0	0	0	0	0	0	0	0	0	0	0
133	0	0	0	0	0	0	0	0	0	0	0	0
134	0	0	0	0	0	0	0	0	0	0	0	0
135	0	0	0	0	0	0	0	0	0	0	0	0
136	0	0	0	0	0	0	0	0	0	0	0	0
137	0	0	0	0	0	0	0	0	0	0	0	0
138	0	0	0	0	0	0	0	0	0	0	0	0
139	0	0	0	0	0	0	0	0	0	0	0	0
140	0	0	0	0	0	0	0	0	0	0	0	0
141	0	0	0	0	0	0	0	0	0	0	0	0
142	0	0	0	0	0	0	0	0	0	0	0	0
143	0	0	0	0	0	0	0	0	0	0	0	0
144	0	0	0	0	0	0	0	0	0	0	0	0
145	0	0	0	0	0	0	0	0	0	0	0	0
146	0	0	0	0	0	0	0	0	0	0	0	0
147	0	0	0	0	0	0	0	0	0	0	0	0
148	0	0	0	0	0	0	0	0	0	0	0	0
149	0	0	0	0	0	0	0	0	1.05186254545895	0	0	6.61191611762597
150	0	0	0	0	0	0	0	0	0	0	0	0
151	0	0	0	0	0	0	0	0	0	0	0	0
152	0	0	0	0	0	0	0	0	0	0	0	0
153	0	0	0	0	0	0	0	0	0	0	0	0
154	0	0	0	0	0	0	0	0	0	0	0	0
155	0	0	0	0	0	0	0	0	0	0	0	0
156	0	0	0	0	0	0	0	0	0	0	0	2.20397203920866
157	0	0	0	0	0	0	0	0	0	0	1.32757481273897	0
158	0	0	0	0.921896934961137	0	0	0	0	3.15558763637686	0.322333665341014	1.32757481273897	0
159	0.852200849246787	0	0	4.60948467480568	2.16610303612255	0	2.71962995968133	1.99849741319754	0	1.93400199204608	1.32757481273897	4.40794407841731
160	0	0	0	0	0	0	0	0	0	0	0	0
161	1.70440169849357	0	0.661081326238115	6.45327854472796	4.3322060722451	1.94474548445971	0	4.99624353299385	2.10372509091791	0	2.65514962547793	2.20397203920866
162	2.55660254774036	0	1.98324397871434	1.84379386992227	3.24915455418383	3.88949096891942	2.71962995968133	0.999248706598769	0	0.322333665341014	2.65514962547793	0
163	0	1.18088874521174	1.32216265247623	0	0	1.94474548445971	1.81308663978755	0.999248706598769	0	0.967000996023041	1.32757481273897	0
164	0	0	0	0	0	0	0	1.99849741319754	0	0	1.32757481273897	0
165	0	0	0	0	0	0	0	0	0	0	0	0
166	0	0	0	0	0	0	0	0	0	0	0	0
167	0.852200849246787	0	0	2.76569080488341	0	0.972372742229854	0	0	0	0	1.32757481273897	0
168	0	0	0	0	0	0.972372742229854	0	0	0	0	0	0
169	0.852200849246787	0	0.661081326238115	0	0	0	0	0	0	0	0	0
170	1.70440169849357	3.54266623563521	5.28865060990492	0.921896934961137	2.16610303612255	0.972372742229854	5.43925991936266	0	1.05186254545895	2.90100298806912	3.9827244382169	0
171	2.55660254774036	1.18088874521174	1.98324397871434	3.68758773984455	1.08305151806128	0.972372742229854	2.71962995968133	4.99624353299385	3.15558763637686	1.28933466136405	1.32757481273897	0
172	0	0	0	0	0	0	0	0	0	0	0	0
173	0.852200849246787	0	1.98324397871434	0.921896934961137	2.16610303612255	0	0	0	0	0	0	0
174	0	0	0	0	0	0	0.906543319893776	0	0	0.644667330682027	0	2.20397203920866
175	0	0	0	0	0	0	0	0	0	0	0	0
176	0	0	0	0	0	0	0	0	0	0	0	0
177	0	0	0	0	0	0	0	0	0	0	0	0
178	0	0	0	0	0	0	0	0	0	0	0	0
179	0	0	0	0	0	0	0	0	0	0	0	0
180	0	0	0	0	0	0	0	0	0	0	0	0
181	0	0	0	0	0	0	0	0	0	0	0	0
182	0	0	0	0	0	0	0	0	0	0	0	0
183	0	0	0	0	0	0	0	0	0	0	0	0
184	0	0	0	0	0	0	0	0	0	0	0	0
185	0	0	0	0	0	0	0	0	0	0	0	0
186	0	0	0	0	0	0	0	0	0	0	0	0
187	0	0	0	0	0	0	0	0	0	0	0	0
188	0	0	0	0	0	0	0	0	0	0	0	0
189	0	0	0	0	0	0	0	0	0	0	0	0
190	0	0	0	0	0	0	0	0	0	0	0	0
191	0	0	0	0	0	0	0	0	0	0	0	0
192	0	0	0	0	0	0	0	0	0	0	0	0
193	0	0	0	0	0	0	0	0	0	0	0	0
194	0	1.18088874521174	3.30540663119057	0.921896934961137	2.16610303612255	0	1.81308663978755	3.99699482639508	0	0	3.9827244382169	2.20397203920866
195	0	0	1.98324397871434	0	0	0	0	0	0	0.322333665341014	1.32757481273897	0
196	0	1.18088874521174	0	0	0	0.972372742229854	0	2.99774611979631	1.05186254545895	0	1.32757481273897	2.20397203920866
197	0	0	0	0	0	0	0	0	0	0	0	0
198	0	0	1.32216265247623	0	0	0	0	0	0	0	0	2.20397203920866
199	0	3.54266623563521	0	0	0	0.972372742229854	0	0	0	1.61166832670507	0	2.20397203920866
200	0	1.18088874521174	1.32216265247623	0	0	0	0	0	0	0	0	0
201	0	0	2.64432530495246	0.921896934961137	2.16610303612255	0.972372742229854	0	0.999248706598769	1.05186254545895	0	1.32757481273897	0
202	5.11320509548072	3.54266623563521	2.64432530495246	0	1.08305151806128	1.94474548445971	14.5046931183004	0.999248706598769	4.20745018183581	5.80200597613825	6.63787406369483	4.40794407841731
203	0	0	0	0	0	0	0	0	0	0	0	0
204	0	0	0	0	0	0	0	0	0	0	0	0
205	0	0	2.64432530495246	2.76569080488341	2.16610303612255	0	0	0	0	0.644667330682027	0	0
206	0	0	1.32216265247623	0	2.16610303612255	0	0.906543319893776	0	0	1.61166832670507	2.65514962547793	2.20397203920866
207	0	0	0	0	0	0	0	0	0	0	0	0
208	0.852200849246787	0	0	0	0	0	0.906543319893776	0	1.05186254545895	0	0	0
209	0	0	0	0	0	0	0	0	0	0	0	0
210	0	0	0.661081326238115	0	0	0	0	0	0	0	0	0
211	0.852200849246787	0	0	1.84379386992227	2.16610303612255	0.972372742229854	0.906543319893776	0.999248706598769	5.25931272729476	0.322333665341014	2.65514962547793	0
212	1.70440169849357	0	3.30540663119057	2.76569080488341	3.24915455418383	2.91711822668956	2.71962995968133	0.999248706598769	0	5.47967231079723	1.32757481273897	4.40794407841731
213	0	0	0	0	1.08305151806128	0	0	0	0	0	1.32757481273897	0
214	0	0	0	0	0	0	0	0	0	0	0	0
215	0	0	1.32216265247623	0	1.08305151806128	0.972372742229854	0	0.999248706598769	0	0.322333665341014	1.32757481273897	0
216	1.70440169849357	4.72355498084695	10.5773012198098	7.3751754796891	3.24915455418383	4.86186371114927	8.15888987904398	1.99849741319754	2.10372509091791	4.51267131477419	2.65514962547793	0
217	0	0	0	0	0	0	0	0.999248706598769	0	0.322333665341014	0	0
218	3.40880339698715	0	0.661081326238115	3.68758773984455	0	0	3.6261732795751	0	1.05186254545895	1.93400199204608	2.65514962547793	2.20397203920866
219	0.852200849246787	0	0	0	0	0	0	0	0	0	0	0
220	0	0	0.661081326238115	4.60948467480568	1.08305151806128	0	0.906543319893776	0	0	2.2563356573871	0	2.20397203920866
221	0	0	0	0	0	0	0	0	0	0	0	0
222	0	0	0	0	0	0	0	0	0	0	0	0
223	0	1.18088874521174	1.32216265247623	0	1.08305151806128	0	0	0	0	0.644667330682027	0	0
224	0	2.36177749042348	0	1.84379386992227	0	0.972372742229854	2.71962995968133	2.99774611979631	1.05186254545895	3.54567031875115	1.32757481273897	4.40794407841731
225	0	0	1.32216265247623	0	1.08305151806128	0	0	0	0	0.322333665341014	0	0
226	0	0	0	0	0	0	0	0	0	0	0	0
227	0	0	1.32216265247623	0	0	0	0	0	0	0	0	0
228	0	0	0	0	0	0	0	0	0	0	0	0
229	0	0	0	0	0	0	0	0	0	0	0	0
230	0	0	0	0	0	0	0	0	0	0	0	0
231	0.852200849246787	1.18088874521174	0	0	0	0.972372742229854	0	1.99849741319754	0	0.644667330682027	1.32757481273897	0
232	2.55660254774036	1.18088874521174	3.30540663119057	0	1.08305151806128	2.91711822668956	4.53271659946888	3.99699482639508	4.20745018183581	2.2563356573871	1.32757481273897	0
233	0	0	0	0	0	0	0.906543319893776	0	0	0.967000996023041	0	2.20397203920866
234	0	0	0	0	0	0	0	0	0	0	0	0
235	0	0	0	0	0	0	0	0	0	0	0	0
236	0.852200849246787	0	0	0	0	0	0.906543319893776	0.999248706598769	0	0	0	0
237	1.70440169849357	0	0.661081326238115	0	0	2.91711822668956	0.906543319893776	0.999248706598769	1.05186254545895	4.83500498011521	2.65514962547793	0
238	0	0	0	0	0	0	0	0	0	0	0	0
239	12.7830127387018	8.26622121648217	1.98324397871434	5.53138160976682	9.74746366255148	5.83423645337913	9.06543319893776	9.99248706598769	4.20745018183581	11.6040119522765	13.2757481273897	8.81588815683462
240	1.70440169849357	1.18088874521174	0	0	8.6644121444902	0	0	0.999248706598769	4.20745018183581	0	1.32757481273897	2.20397203920866
241	0	0	0	0	0	0	0	0	2.10372509091791	0	0	2.20397203920866
242	0	0	0	0	0	0	0	0	0	0	0	0
243	0	0	0	0	0	0	0	0	0	0	0	0
244	2.55660254774036	1.18088874521174	0.661081326238115	3.68758773984455	4.3322060722451	0	0	2.99774611979631	1.05186254545895	0	0	0
245	0	0	0	0	0	0	0	0	0	0	0	0
246	2.55660254774036	3.54266623563521	7.27189458861926	3.68758773984455	4.3322060722451	1.94474548445971	7.25234655915021	0.999248706598769	14.7260756364253	9.02534262954838	5.31029925095586	0
247	0	0	0	0	0	0	0	0	0	0	0	0
248	0	0	0	0	0	0	0	1.99849741319754	0	0	0	0
249	0	0	0	0	0	0	0	0	0	0	0	0
250	27.2704271758972	21.2559974138113	21.8156837658578	22.1255264390673	18.4118758070417	19.4474548445971	20.8504963575568	15.9879793055803	23.140976000097	42.8703774903548	15.9308977528676	39.6714967057558
251	4.26100424623394	7.08533247127043	5.94973193614303	9.21896934961137	4.3322060722451	4.86186371114927	4.53271659946888	6.99474094619139	5.25931272729476	1.28933466136405	2.65514962547793	6.61191611762597
252	0	0	0	0	0	0.972372742229854	0	0	0	0	0	0
253	0	0	0	0	0	0	0	0	0	0	0	0
254	0	0	0	0	0	0	0	0	0	0	0	0
255	0	0	0	0	0	0	0	0	0	0	0	0
256	0	0	0	0	0	0	0	0	0	0	0	0
257	0.852200849246787	0	0.661081326238115	0	0	0	0	0	1.05186254545895	0.322333665341014	0	0
258	0.852200849246787	0	0.661081326238115	0.921896934961137	2.16610303612255	0	0	0	0	0.322333665341014	0	0
259	0	0	0	0	0	0	0	0	3.15558763637686	0.322333665341014	0	0
260	0	0	0	0	0	0	0	0	0	0	0	0
261	0	0	0	0	0	0	0	0	0	0	0	0
262	2.55660254774036	1.18088874521174	1.32216265247623	1.84379386992227	1.08305151806128	0.972372742229854	0.906543319893776	0.999248706598769	3.15558763637686	0.967000996023041	0	4.40794407841731
263	0	0	0	0	0	0	0	0	0	0	0	0
264	0	0	0	2.76569080488341	1.08305151806128	0	0	0	0	1.61166832670507	0	0
265	0	0	0	0	0	0	0	0	0	0	0	0
266	0.852200849246787	0	0.661081326238115	0	0	0	0.906543319893776	0.999248706598769	0	0.644667330682027	0	0
267	0.852200849246787	0	1.32216265247623	0	1.08305151806128	0	0	0.999248706598769	0	0.644667330682027	2.65514962547793	2.20397203920866
268	0	0	0	0	0	0	0	0	0	0	0	0
269	0	0	0.661081326238115	0.921896934961137	1.08305151806128	0	0	0	0	0	0	0
270	0	0	0	0	0	0	0	0	0	0	0	0
271	0	0	0	0	0	0	0	0	0	0	0	0
272	0	0	0	0	0	0	0	0	0	0	0	0
273	0	0	0	0	0	0	0	0	0	0	0	0
274	11.0786110402082	11.8088874521174	15.2048705034766	11.0627632195336	5.41525759030638	12.6408456489881	9.06543319893776	6.99474094619139	9.46676290913058	10.9593446215945	11.9481733146507	6.61191611762597
275	0	1.18088874521174	1.32216265247623	0	0	1.94474548445971	0.906543319893776	0	0	1.28933466136405	1.32757481273897	0
276	0	0	0	0	0	0	0	0	0	0	0	0
277	0	0	0	0	0	0	0	0	0	0	0	0
278	4.26100424623394	1.18088874521174	1.32216265247623	5.53138160976682	2.16610303612255	0.972372742229854	3.6261732795751	4.99624353299385	2.10372509091791	3.54567031875115	2.65514962547793	0
279	3.40880339698715	0	0	1.84379386992227	0	0	0.906543319893776	0	1.05186254545895	0.322333665341014	0	2.20397203920866
280	0	0	0	0	0	0	0	0	0	0	0	0
281	0	0	0	1.84379386992227	1.08305151806128	0	0	0	0	0	0	0
282	0	0	0	0	0	0	0	0	0	0	0	0
283	0	0	0	0	0	0	0	0	0	0.322333665341014	0	0
284	11.0786110402082	10.6279987069056	10.5773012198098	7.3751754796891	5.41525759030638	3.88949096891942	9.06543319893776	7.99398965279016	9.46676290913058	1.93400199204608	1.32757481273897	0
285	5.96540594472751	4.72355498084695	3.96648795742869	7.3751754796891	2.16610303612255	5.83423645337913	7.25234655915021	2.99774611979631	8.41490036367162	5.80200597613825	5.31029925095586	8.81588815683462
286	6.8176067939743	10.6279987069056	6.61081326238115	7.3751754796891	2.16610303612255	7.77898193783883	8.15888987904398	1.99849741319754	1.05186254545895	9.02534262954838	9.29302368917276	11.0198601960433
287	0	0	0	0	0	0	0	0	0	0	0	0
288	0	0	0	0	0	0	0	0	0	0.322333665341014	0	0
289	0	0	0	0	0	0	0	0	0	0	0	0
290	3.40880339698715	7.08533247127043	1.32216265247623	1.84379386992227	2.16610303612255	1.94474548445971	0.906543319893776	0	4.20745018183581	1.28933466136405	0	2.20397203920866
291	0.852200849246787	0	0.661081326238115	0	0	0	0	0	1.05186254545895	0.322333665341014	2.65514962547793	0
292	3.40880339698715	2.36177749042348	0.661081326238115	2.76569080488341	3.24915455418383	0	1.81308663978755	2.99774611979631	3.15558763637686	2.57866932272811	0	0
293	0	0	0	0	0	0	0	0	0	0	0	0
294	0	0	0	0	0	0	0	0	0	0	0	0
295	0	0	0	0	0	0	0	0	0	0	0	0
296	5.11320509548072	1.18088874521174	0.661081326238115	0	2.16610303612255	4.86186371114927	2.71962995968133	0	1.05186254545895	3.86800398409216	0	2.20397203920866
297	0	0	0	0	0	0	0.906543319893776	0	0	0.322333665341014	0	0
298	0	0	0	0	1.08305151806128	2.91711822668956	0	0.999248706598769	3.15558763637686	0.644667330682027	0	0
299	1.70440169849357	1.18088874521174	1.98324397871434	0	0	1.94474548445971	1.81308663978755	0	1.05186254545895	1.61166832670507	0	2.20397203920866
300	0	0	0	0	0	0	0	0	0	0	0	0
301	3.40880339698715	3.54266623563521	1.98324397871434	6.45327854472796	1.08305151806128	2.91711822668956	5.43925991936266	1.99849741319754	6.31117527275372	4.83500498011521	1.32757481273897	8.81588815683462
302	0	0	0	0	0	0	0	0	0	0	0	0
303	0	0	0	0	0	0	0	0	0	0	0	0
304	0	0	0	0	0	0	0	0	0	0	0	0
305	0	1.18088874521174	0.661081326238115	2.76569080488341	4.3322060722451	1.94474548445971	3.6261732795751	0.999248706598769	2.10372509091791	0	0	0
306	0	0	0	0	0	0	0	0	0	0	0	0
307	0	0	0	0	0	0	0	0	0	0	0	0
308	0	0	0	0	0	0	0	0	0	0	0	0
309	0	0	0	0	0	0	0	0	0	0	0	0
310	0	0	0.661081326238115	0	0	0	0	0	1.05186254545895	0	0	0
311	0	0	0	0	0	0	0	0	0	0	0	0
312	0	0	0	0	0	0	0	0	0	0	0	0
313	0	0	0	0	0	0.972372742229854	0	0	0	0	0	0
314	0	0	0.661081326238115	0	0	0.972372742229854	0.906543319893776	0	0	0	1.32757481273897	0
315	0	1.18088874521174	0	0	0	0	0	0	0	0.322333665341014	1.32757481273897	0
316	0	0	0	0	1.08305151806128	0	0	0.999248706598769	0	0.644667330682027	0	0
317	0	0	0	0	0	0	0	0	0	0	0	0
318	1.70440169849357	0	0	0	0	0	0	0	4.20745018183581	0.967000996023041	0	2.20397203920866
319	0	0	0	0	0	0	0	0	0	0	0	0
320	0	0	0	0	0	0	0	0	0	0	0	0
321	0	2.36177749042348	1.32216265247623	0	5.41525759030638	0	0	1.99849741319754	5.25931272729476	0.644667330682027	2.65514962547793	2.20397203920866
322	1.70440169849357	0	0	0	4.3322060722451	3.88949096891942	0	0	0	0.644667330682027	0	0
323	0	0	0	0	0	0	0	0	0	0	0	0
324	0	0	0	0	0	0	0	0	0	0	0	0
325	0	0	0	2.76569080488341	0	0	0	0	0	0	0	0
326	0.852200849246787	3.54266623563521	3.96648795742869	9.21896934961137	4.3322060722451	17.5027093601374	5.43925991936266	22.9827202517717	30.5040138183096	11.2816782869355	25.2239214420404	26.4476644705039
327	0	0	0	0	0	0	0	0	0	0	0	0
328	2.55660254774036	3.54266623563521	1.32216265247623	0.921896934961137	0	0	3.6261732795751	3.99699482639508	0	1.93400199204608	2.65514962547793	0
