"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"25370",472.318119824129,1.95982969347782,0.564843581439677,3.4696856933075,0.000521067736611058,0.0185580278500708
"25372",29.5021849653005,1.97228889986834,0.564335293372877,3.49488845200609,0.000474259920556259,0.0171548705638709
"26989",8187.21389234218,1.89030095523839,0.441580778301041,4.28075914561141,1.86256855424897e-05,0.0020532600967078
"26990",1920.37985463145,1.60663387708155,0.417307574297742,3.84999931953127,0.000118118152996468,0.00635915172527499
"27948",6.96188705651787,3.16358469173054,0.805244685372802,3.9287247083983,8.539753110938e-05,0.00520250748732144
"28189",9.19998832887668,-1.7209077782146,0.522088400321979,-3.2961999867327,0.000980022251227751,0.0290865578409262
"28248",4.07767094652797,-3.138864670301,0.773321907617052,-4.05893669813809,4.92966736623799e-05,0.0035663062352628
"28409",2.82051788496884,3.28197798033684,0.971741362624526,3.37741924607667,0.000731694340912521,0.0235260055446178
"29235",60.5926249908082,2.75360607489363,0.590165435946162,4.66582064481464,3.07387741049137e-06,0.00059300218377396
"29236",78.3977538943449,2.06494980975041,0.601588611701918,3.43249484711584,0.000598055246431383,0.0203602631689508
"30007",10.916098919969,4.8342561855733,1.45519870444689,3.32205915989375,0.000893557461671928,0.0281549837322627
"31067",12.7974639920948,2.66953731787729,0.629209431150473,4.24268484500653,2.2086149321009e-05,0.00213039315325566
"31418",14.1853212294337,2.90956981308322,0.786337950223263,3.70015183962202,0.000215470506232714,0.00959258119093717
"31419",7.0996260226161,3.60112007798422,0.955330548954666,3.76950164728283,0.000163573829236518,0.00772802887107221
"31685",38.838920058682,1.4167013653473,0.45912882564923,3.08562931840321,0.00203121874505233,0.0479823611713893
"31716",12774.1344228411,1.42969046791668,0.439788476609087,3.25085931978042,0.00115056774792824,0.0324824919079741
"32135",38.6089807463969,2.1816573857924,0.532433936574333,4.09751752457617,4.17604561530003e-05,0.00344338204512341
"32278",12.0579347167234,3.63550077213273,0.892253338403277,4.07451630120948,4.61100835416094e-05,0.00344338204512341
"32574",84.4478566280239,2.32500532223038,0.60683719505244,3.83134939846504,0.000127442373272255,0.00670520668466521
"33255",951.68998774406,4.71522588553008,0.801977034418284,5.87950238369392,4.1150167453305e-09,9.5262637654401e-06
"34123",29.7146920240673,2.45743327640154,0.56727845470418,4.33197005108015,1.47781047422596e-05,0.00180059539359637
"34124",63.0502037656235,1.875528726171,0.479632316026311,3.91034687093126,9.21636733124909e-05,0.00547074112098503
"34362",53.4050534787283,1.91041363892519,0.510546067241565,3.74190256571162,0.000182632328338743,0.00829007529616059
"34364",18.1499577762714,2.29790906494851,0.576580533315032,3.98540868477948,6.73640802807416e-05,0.00445565273856905
"34748",2433.56298634858,2.24756027924194,0.481187296467671,4.6708637067956,2.99935906539251e-06,0.00059300218377396
"34750",3196.92083548642,2.31980948803408,0.476124707186286,4.87227285839306,1.10321658984932e-06,0.000468757180671726
"34751",155.14592986806,1.91076996927965,0.48606292593702,3.93111646109629,8.4552299071616e-05,0.00520250748732144
"35019",99.5605839336366,1.6326459153227,0.498070544954801,3.27794111067311,0.00104567208346714,0.0306421629522331
"35058",233.156039815401,-1.37504029829832,0.43990619429738,-3.12575798232289,0.00177347438429015,0.043216770522439
"35073",56.5695798722266,2.6265569100056,0.598363517531412,4.38956726646978,1.13576443105557e-05,0.00154664391640803
"37191",491.4059469274,1.41863175792041,0.435491614279906,3.25754092938424,0.00112382050348366,0.0324824919079741
"37220",26.3378957572128,3.04209882008309,0.833675630657475,3.6490197244748,0.000263242893880064,0.0112853203580064
"37412",1163.94297321519,2.5122616261748,0.517651777403982,4.85318844798286,1.21492141858763e-06,0.000468757180671726
"37524",1106.31729018367,1.40323854745834,0.36086322573783,3.88856067167622,0.000100840463752314,0.00583614183966519
"37525",1134.81759160109,1.38235788742547,0.338278145854908,4.08645342409551,4.38017367307276e-05,0.00344338204512341
"38123",11.6519518390403,4.71904140737861,0.999685450638301,4.72052624589614,2.35235251772013e-06,0.00059300218377396
"38183",13.9030333569794,-1.18842107092314,0.37510211574338,-3.16826011116444,0.00153354248543652,0.039413104116733
"38612",52.503155991322,1.66770974144145,0.538151018804118,3.09896234173716,0.00194199702473406,0.0468304490860349
"38700",73.0856654754804,2.08306261386085,0.529906006449777,3.93100396769758,8.45918757997137e-05,0.00520250748732144
"39226",1081.02800068713,1.30998810500561,0.36284888732823,3.61028557825122,0.000305860061881976,0.0124222112852066
"39658",7.18474939173444,1.41513953344733,0.448198419921702,3.15739518603066,0.00159185452403359,0.0400559045993235
"41621",2422.32544958526,1.24741960440284,0.352504149515923,3.53873736271149,0.000402045643961791,0.0150118655769604
"42457",5.24520371110239,3.17280696449582,0.931312927216042,3.40681082778507,0.000657266644321635,0.0216976135916245
"43111",4689.72261439299,1.3646470107591,0.44435698270113,3.07106012482074,0.00213300194374441,0.0498777727249324
"44299",4.38247431748634,3.21668650673773,0.894201230285521,3.59727363125035,0.00032157014440475,0.0128350842120172
"50003",16.6555950071866,2.82585489603038,0.682896503808234,4.13804270525877,3.50281184332166e-05,0.00311884977588063
"50004",4202.51302540745,1.43232932801577,0.399793269712718,3.58267493858766,0.000340093710907017,0.0132237304003368
"50009",15.55636684376,2.65554876912312,0.658423439680551,4.03319294102214,5.50240653107413e-05,0.00385818723375253
"50021",12.0789743492649,2.09817829681004,0.647374164153853,3.24105967304464,0.00119086252645599,0.0328196041517335
